;iso2;year;new_sp;m_cases;f_cases
4207;PL;1992;;0.0;0.0
4208;PL;1993;7606.0;0.0;0.0
4209;PL;1994;4000.0;0.0;0.0
4210;PL;1995;6955.0;2526.0;1153.0
4211;PL;1996;6819.0;4707.0;2112.0
4212;PL;1997;3497.0;2493.0;993.0
4213;PL;1998;3502.0;2446.0;1056.0
4214;PL;1999;3177.0;2249.0;928.0
4215;PL;2000;3180.0;2792.0;1142.0
4216;PL;2001;3155.0;2187.0;968.0
4217;PL;2002;3060.0;2085.0;975.0
4218;PL;2003;2983.0;2072.0;909.0
4219;PL;2004;2777.0;1935.0;838.0
4220;PL;2005;2823.0;1941.0;882.0
4221;PL;2006;2835.0;1989.0;846.0
4222;PL;2007;2827.0;2001.0;826.0
4223;PL;2008;2650.0;1891.0;759.0
4224;PR;1980;;0.0;0.0
4225;PR;1981;;0.0;0.0
4226;PR;1982;;0.0;0.0
4227;PR;1983;;0.0;0.0
4228;PR;1984;;0.0;0.0
4229;PR;1985;;0.0;0.0
4230;PR;1986;;0.0;0.0
4231;PR;1987;;0.0;0.0
4232;PR;1988;;0.0;0.0
4233;PR;1989;;0.0;0.0
4234;PR;1990;;0.0;0.0
4235;PR;1991;;0.0;0.0
4236;PR;1993;122.0;0.0;0.0
4237;PR;1994;139.0;0.0;0.0
4238;PR;1995;128.0;82.0;34.0
4239;PR;1996;110.0;82.0;27.0
4240;PR;1997;126.0;86.0;39.0
4241;PR;1998;106.0;75.0;31.0
4242;PR;1999;106.0;76.0;30.0
4243;PR;2000;81.0;57.0;24.0
4244;PR;2001;74.0;49.0;25.0
4245;PR;2002;78.0;51.0;27.0
4246;PR;2003;62.0;47.0;15.0
4247;PR;2004;65.0;43.0;22.0
4248;PR;2005;60.0;38.0;22.0
4249;PR;2006;69.0;47.0;22.0
4250;PR;2007;56.0;41.0;15.0
4251;PR;2008;52.0;39.0;13.0
4252;PS;1980;;0.0;0.0
4253;PS;1981;;0.0;0.0
4254;PS;1982;;0.0;0.0
4255;PS;1983;;0.0;0.0
4256;PS;1984;;0.0;0.0
4257;PS;1985;;0.0;0.0
4258;PS;1986;;0.0;0.0
4259;PS;1987;;0.0;0.0
4260;PS;1988;;0.0;0.0
4261;PS;1989;;0.0;0.0
4262;PS;1990;;0.0;0.0
4263;PS;1991;;0.0;0.0
4264;PS;1992;;0.0;0.0
4265;PS;1995;9.0;7.0;2.0
4266;PS;1996;24.0;14.0;10.0
4267;PS;1998;8.0;5.0;3.0
4268;PS;2000;37.0;0.0;0.0
4269;PS;2001;31.0;0.0;0.0
4270;PS;2002;;0.0;0.0
4271;PS;2003;15.0;8.0;7.0
4272;PS;2004;4.0;3.0;1.0
4273;PS;2005;7.0;5.0;2.0
4274;PS;2006;16.0;12.0;4.0
4275;PS;2007;13.0;11.0;3.0
4276;PS;2008;16.0;11.0;5.0
4277;PT;1980;;0.0;0.0
4278;PT;1981;;0.0;0.0
4279;PT;1982;;0.0;0.0
4280;PT;1983;;0.0;0.0
4281;PT;1984;;0.0;0.0
4282;PT;1985;;0.0;0.0
4283;PT;1986;;0.0;0.0
4284;PT;1987;;0.0;0.0
4285;PT;1988;;0.0;0.0
4286;PT;1989;;0.0;0.0
4287;PT;1990;;0.0;0.0
4288;PT;1991;;0.0;0.0
4289;PT;1992;;0.0;0.0
4290;PT;1993;;0.0;0.0
4291;PT;1994;2072.0;0.0;0.0
4292;PT;1995;2019.0;1454.0;565.0
4293;PT;1996;1938.0;1431.0;507.0
4294;PT;1997;1628.0;1190.0;438.0
4295;PT;1998;2016.0;1437.0;579.0
4296;PT;1999;1801.0;1359.0;442.0
4297;PT;2000;1863.0;1367.0;490.0
4298;PT;2001;2042.0;1317.0;495.0
4299;PT;2002;1976.0;1493.0;467.0
4300;PT;2003;1742.0;1249.0;464.0
4301;PT;2004;1514.0;1124.0;367.0
4302;PT;2005;1302.0;970.0;332.0
4303;PT;2006;1300.0;951.0;349.0
4304;PT;2007;1173.0;901.0;272.0
4305;PT;2008;1053.0;763.0;290.0
4306;PW;1980;;0.0;0.0
4307;PW;1981;;0.0;0.0
4308;PW;1982;;0.0;0.0
4309;PW;1983;;0.0;0.0
4310;PW;1984;;0.0;0.0
4311;PW;1985;;0.0;0.0
4312;PW;1986;;0.0;0.0
4313;PW;1987;;0.0;0.0
4314;PW;1988;;0.0;0.0
4315;PW;1989;;0.0;0.0
4316;PW;1991;;0.0;0.0
4317;PW;1992;;0.0;0.0
4318;PW;1993;8.0;0.0;0.0
4319;PW;1994;11.0;0.0;0.0
4320;PW;1995;9.0;8.0;1.0
4321;PW;1996;4.0;4.0;0.0
4322;PW;1997;7.0;5.0;2.0
4323;PW;1998;;0.0;0.0
4324;PW;1999;20.0;13.0;7.0
4325;PW;2001;;0.0;0.0
4326;PW;2002;9.0;8.0;3.0
4327;PW;2003;5.0;4.0;5.0
4328;PW;2004;5.0;3.0;2.0
4329;PW;2005;3.0;3.0;0.0
4330;PW;2006;6.0;5.0;1.0
4331;PW;2007;5.0;4.0;1.0
4332;PW;2008;;0.0;0.0
4333;PY;1980;;0.0;0.0
4334;PY;1981;;0.0;0.0
4335;PY;1982;;0.0;0.0
4336;PY;1983;;0.0;0.0
4337;PY;1984;;0.0;0.0
4338;PY;1985;;0.0;0.0
4339;PY;1986;;0.0;0.0
4340;PY;1987;;0.0;0.0
4341;PY;1988;;0.0;0.0
4342;PY;1989;;0.0;0.0
4343;PY;1990;993.0;0.0;0.0
4344;PY;1991;943.0;0.0;0.0
4345;PY;1992;862.0;0.0;0.0
4346;PY;1993;985.0;0.0;0.0
4347;PY;1994;873.0;0.0;0.0
4348;PY;1995;748.0;441.0;295.0
4349;PY;1996;894.0;483.0;394.0
4350;PY;1997;859.0;490.0;388.0
4351;PY;1998;850.0;544.0;304.0
4352;PY;1999;1041.0;650.0;385.0
4353;PY;2000;900.0;573.0;325.0
4354;PY;2001;915.0;559.0;353.0
4355;PY;2002;1004.0;639.0;363.0
4356;PY;2003;1166.0;752.0;414.0
4357;PY;2004;1199.0;761.0;439.0
4358;PY;2005;1260.0;815.0;439.0
4359;PY;2006;1452.0;962.0;482.0
4360;PY;2007;1276.0;887.0;386.0
4361;PY;2008;1345.0;937.0;408.0
4362;QA;1980;;0.0;0.0
4363;QA;1981;;0.0;0.0
4364;QA;1982;;0.0;0.0
4365;QA;1983;;0.0;0.0
4366;QA;1984;;0.0;0.0
4367;QA;1985;;0.0;0.0
4368;QA;1986;;0.0;0.0
4369;QA;1987;;0.0;0.0
4370;QA;1988;;0.0;0.0
4371;QA;1989;;0.0;0.0
4372;QA;1990;;0.0;0.0
4373;QA;1991;;0.0;0.0
4374;QA;1993;;0.0;0.0
4375;QA;1994;;0.0;0.0
4376;QA;1995;60.0;52.0;8.0
4377;QA;1996;46.0;39.0;4.0
4378;QA;1997;39.0;33.0;6.0
4379;QA;1998;69.0;51.0;17.0
4380;QA;1999;58.0;49.0;9.0
4381;QA;2000;53.0;45.0;8.0
4382;QA;2001;77.0;13.0;4.0
4383;QA;2002;64.0;41.0;23.0
4384;QA;2003;95.0;81.0;14.0
4385;QA;2004;73.0;54.0;19.0
4386;QA;2005;96.0;76.0;20.0
4387;QA;2006;115.0;89.0;26.0
4388;QA;2007;116.0;97.0;19.0
4389;QA;2008;201.0;171.0;28.0
4390;RO;1980;;0.0;0.0
4391;RO;1981;;0.0;0.0
4392;RO;1982;;0.0;0.0
4393;RO;1983;;0.0;0.0
4394;RO;1984;;0.0;0.0
4395;RO;1985;;0.0;0.0
4396;RO;1986;;0.0;0.0
4397;RO;1987;;0.0;0.0
4398;RO;1988;;0.0;0.0
4399;RO;1989;;0.0;0.0
4400;RO;1990;;0.0;0.0
4401;RO;1991;;0.0;0.0
4402;RO;1992;;0.0;0.0
4403;RO;1993;9339.0;0.0;0.0
4404;RO;1994;10385.0;0.0;0.0
4405;RO;1995;10469.0;13101.0;5110.0
4406;RO;1996;10359.0;8769.0;2762.0
4407;RO;1997;11666.0;8824.0;2841.0
4408;RO;1998;10841.0;8162.0;2659.0
4409;RO;1999;10317.0;7486.0;2818.0
4410;RO;2000;10202.0;7318.0;2873.0
4411;RO;2001;11184.0;8105.0;3071.0
4412;RO;2002;10703.0;7753.0;2940.0
4413;RO;2003;10418.0;7430.0;2977.0
4414;RO;2004;10888.0;7674.0;3204.0
4415;RO;2005;10801.0;7678.0;3123.0
4416;RO;2006;9814.0;6873.0;2941.0
4417;RO;2007;9425.0;6643.0;2782.0
4418;RO;2008;9511.0;6788.0;2723.0
4419;RS;2005;1105.0;679.0;426.0
4420;RS;2006;1136.0;686.0;442.0
4421;RS;2007;1146.0;566.0;339.0
4422;RS;2008;848.0;525.0;327.0
4423;RU;1980;;0.0;0.0
4424;RU;1981;;0.0;0.0
4425;RU;1982;;0.0;0.0
4426;RU;1983;;0.0;0.0
4427;RU;1984;;0.0;0.0
4428;RU;1985;;0.0;0.0
4429;RU;1986;;0.0;0.0
4430;RU;1987;;0.0;0.0
4431;RU;1988;;0.0;0.0
4432;RU;1989;;0.0;0.0
4433;RU;1990;;0.0;0.0
4434;RU;1991;;0.0;0.0
4435;RU;1992;;0.0;0.0
4436;RU;1993;;0.0;0.0
4437;RU;1994;30389.0;0.0;0.0
4438;RU;1995;37512.0;0.0;0.0
4439;RU;1996;42534.0;235.0;48.0
4440;RU;1997;42094.0;518.0;142.0
4441;RU;1998;42219.0;541.0;142.0
4442;RU;1999;21744.0;17519.0;4225.0
4443;RU;2000;27467.0;2025.0;304.0
4444;RU;2001;26605.0;20781.0;5825.0
4445;RU;2002;27865.0;21526.0;6292.0
4446;RU;2003;28868.0;21915.0;6887.0
4447;RU;2004;30890.0;23021.0;7869.0
4448;RU;2005;32605.0;0.0;0.0
4449;RU;2006;32335.0;24062.0;8273.0
4450;RU;2007;33103.0;24539.0;8564.0
4451;RU;2008;33949.0;25121.0;8828.0
4452;RW;1980;;0.0;0.0
4453;RW;1981;;0.0;0.0
4454;RW;1983;;0.0;0.0
4455;RW;1984;;0.0;0.0
4456;RW;1985;;0.0;0.0
4457;RW;1986;;0.0;0.0
4458;RW;1987;;0.0;0.0
4459;RW;1988;;0.0;0.0
4460;RW;1989;;0.0;0.0
4461;RW;1990;;0.0;0.0
4462;RW;1991;;0.0;0.0
4463;RW;1995;1840.0;0.0;0.0
4464;RW;1996;2034.0;1226.0;788.0
4465;RW;1997;2820.0;1868.0;984.0
4466;RW;1998;4417.0;0.0;0.0
4467;RW;1999;4298.0;1617.0;761.0
4468;RW;2000;3681.0;2997.0;1458.0
4469;RW;2001;3252.0;0.0;0.0
4470;RW;2002;3956.0;590.0;329.0
4471;RW;2003;4627.0;1738.0;986.0
4472;RW;2004;4179.0;2518.0;1523.0
4473;RW;2005;4166.0;2465.0;1506.0
4474;RW;2006;4220.0;2672.0;1548.0
4475;RW;2007;4053.0;2546.0;1507.0
4476;RW;2008;4173.0;2634.0;1539.0
4477;SA;1980;;0.0;0.0
4478;SA;1981;;0.0;0.0
4479;SA;1982;;0.0;0.0
4480;SA;1983;;0.0;0.0
4481;SA;1984;;0.0;0.0
4482;SA;1985;;0.0;0.0
4483;SA;1986;;0.0;0.0
4484;SA;1987;;0.0;0.0
4485;SA;1988;;0.0;0.0
4486;SA;1989;;0.0;0.0
4487;SA;1990;;0.0;0.0
4488;SA;1991;;0.0;0.0
4489;SA;1992;;0.0;0.0
4490;SA;1993;800.0;0.0;0.0
4491;SA;1994;;0.0;0.0
4492;SA;1996;;0.0;0.0
4493;SA;1997;1568.0;0.0;0.0
4494;SA;1998;1644.0;486.0;311.0
4495;SA;1999;1680.0;1117.0;743.0
4496;SA;2000;1595.0;963.0;632.0
4497;SA;2001;1686.0;835.0;567.0
4498;SA;2002;1674.0;1031.0;643.0
4499;SA;2003;1646.0;994.0;652.0
4500;SA;2004;1683.0;1049.0;643.0
4501;SA;2005;1722.0;1019.0;703.0
4502;SA;2006;1914.0;1182.0;732.0
4503;SA;2007;1984.0;1175.0;809.0
4504;SA;2008;2108.0;1177.0;931.0
4505;SB;1980;;0.0;0.0
4506;SB;1981;;0.0;0.0
4507;SB;1982;;0.0;0.0
4508;SB;1983;;0.0;0.0
4509;SB;1984;;0.0;0.0
4510;SB;1985;;0.0;0.0
4511;SB;1986;;0.0;0.0
4512;SB;1987;;0.0;0.0
4513;SB;1988;;0.0;0.0
4514;SB;1989;;0.0;0.0
4515;SB;1990;;0.0;0.0
4516;SB;1991;;0.0;0.0
4517;SB;1992;;0.0;0.0
4518;SB;1993;155.0;0.0;0.0
4519;SB;1994;114.0;0.0;0.0
4520;SB;1995;109.0;46.0;63.0
4521;SB;1996;90.0;42.0;48.0
4522;SB;1997;113.0;54.0;59.0
4523;SB;1998;140.0;78.0;62.0
4524;SB;1999;93.0;0.0;0.0
4525;SB;2000;109.0;52.0;57.0
4526;SB;2001;118.0;0.0;0.0
4527;SB;2002;108.0;60.0;48.0
4528;SB;2003;138.0;61.0;77.0
4529;SB;2004;152.0;62.0;90.0
4530;SB;2005;169.0;83.0;86.0
4531;SB;2006;124.0;55.0;69.0
4532;SB;2007;142.0;71.0;71.0
4533;SB;2008;140.0;71.0;69.0
4534;SC;1980;;0.0;0.0
4535;SC;1981;;0.0;0.0
4536;SC;1982;;0.0;0.0
4537;SC;1983;;0.0;0.0
4538;SC;1984;;0.0;0.0
4539;SC;1985;;0.0;0.0
4540;SC;1986;;0.0;0.0
4541;SC;1987;;0.0;0.0
4542;SC;1988;;0.0;0.0
4543;SC;1989;;0.0;0.0
4544;SC;1990;;0.0;0.0
4545;SC;1993;2.0;0.0;0.0
4546;SC;1994;;0.0;0.0
4547;SC;1995;6.0;7.0;2.0
4548;SC;1996;11.0;6.0;3.0
4549;SC;1997;13.0;8.0;3.0
4550;SC;1998;9.0;8.0;2.0
4551;SC;1999;10.0;0.0;0.0
4552;SC;2000;11.0;8.0;3.0
4553;SC;2001;12.0;10.0;4.0
4554;SC;2002;9.0;7.0;2.0
4555;SC;2003;5.0;4.0;0.0
4556;SC;2004;13.0;7.0;6.0
4557;SC;2005;8.0;6.0;2.0
4558;SC;2006;;0.0;0.0
4559;SC;2007;;0.0;0.0
4560;SC;2008;4.0;4.0;0.0
4561;SD;1980;;0.0;0.0
4562;SD;1981;;0.0;0.0
4563;SD;1985;;0.0;0.0
4564;SD;1986;;0.0;0.0
4565;SD;1987;;0.0;0.0
4566;SD;1988;;0.0;0.0
4567;SD;1989;;0.0;0.0
4568;SD;1990;;0.0;0.0
4569;SD;1991;;0.0;0.0
4570;SD;1992;;0.0;0.0
4571;SD;1993;;0.0;0.0
4572;SD;1994;3728.0;0.0;0.0
4573;SD;1995;8761.0;3469.0;2811.0
4574;SD;1996;8978.0;0.0;0.0
4575;SD;1997;10835.0;0.0;0.0
4576;SD;1998;10820.0;6346.0;4445.0
4577;SD;1999;11047.0;7326.0;6179.0
4578;SD;2000;12311.0;7109.0;5202.0
4579;SD;2001;11136.0;5743.0;3739.0
4580;SD;2002;10338.0;6160.0;4178.0
4581;SD;2003;11003.0;6573.0;4420.0
4582;SD;2004;12095.0;7369.0;4726.0
4583;SD;2005;12730.0;7682.0;5048.0
4584;SD;2006;12194.0;7386.0;4808.0
4585;SD;2007;12627.0;7473.0;5154.0
4586;SD;2008;10800.0;6646.0;4154.0
4587;SE;1980;;0.0;0.0
4588;SE;1981;;0.0;0.0
4589;SE;1982;;0.0;0.0
4590;SE;1983;;0.0;0.0
4591;SE;1984;;0.0;0.0
4592;SE;1985;;0.0;0.0
4593;SE;1986;;0.0;0.0
4594;SE;1987;;0.0;0.0
4595;SE;1988;;0.0;0.0
4596;SE;1989;;0.0;0.0
4597;SE;1990;;0.0;0.0
4598;SE;1991;;0.0;0.0
4599;SE;1992;;0.0;0.0
4600;SE;1993;312.0;0.0;0.0
4601;SE;1994;106.0;0.0;0.0
4602;SE;1995;102.0;62.0;51.0
4603;SE;1996;90.0;50.0;40.0
4604;SE;1997;94.0;49.0;45.0
4605;SE;1998;97.0;46.0;51.0
4606;SE;1999;117.0;72.0;44.0
4607;SE;2000;118.0;71.0;47.0
4608;SE;2001;105.0;58.0;47.0
4609;SE;2002;109.0;54.0;55.0
4610;SE;2003;109.0;63.0;46.0
4611;SE;2004;120.0;71.0;49.0
4612;SE;2005;134.0;75.0;59.0
4613;SE;2006;106.0;57.0;49.0
4614;SE;2007;96.0;54.0;42.0
4615;SE;2008;97.0;56.0;41.0
4616;SG;1980;;0.0;0.0
4617;SG;1981;;0.0;0.0
4618;SG;1982;;0.0;0.0
4619;SG;1983;;0.0;0.0
4620;SG;1984;;0.0;0.0
4621;SG;1985;;0.0;0.0
4622;SG;1986;;0.0;0.0
4623;SG;1987;;0.0;0.0
4624;SG;1988;;0.0;0.0
4625;SG;1989;;0.0;0.0
4626;SG;1990;;0.0;0.0
4627;SG;1991;;0.0;0.0
4628;SG;1992;;0.0;0.0
4629;SG;1993;513.0;0.0;0.0
4630;SG;1994;861.0;0.0;0.0
4631;SG;1995;455.0;335.0;120.0
4632;SG;1996;519.0;0.0;0.0
4633;SG;1997;436.0;333.0;99.0
4634;SG;1998;482.0;364.0;116.0
4635;SG;1999;465.0;333.0;120.0
4636;SG;2000;248.0;193.0;55.0
4637;SG;2001;357.0;277.0;80.0
4638;SG;2002;549.0;398.0;151.0
4639;SG;2003;583.0;423.0;160.0
4640;SG;2004;501.0;378.0;123.0
4641;SG;2005;552.0;402.0;150.0
4642;SG;2006;537.0;395.0;143.0
4643;SG;2007;504.0;379.0;125.0
4644;SG;2008;525.0;404.0;121.0
4645;SI;1980;;0.0;0.0
4646;SI;1981;;0.0;0.0
4647;SI;1982;;0.0;0.0
4648;SI;1983;;0.0;0.0
4649;SI;1984;;0.0;0.0
4650;SI;1985;;0.0;0.0
4651;SI;1986;;0.0;0.0
4652;SI;1987;;0.0;0.0
4653;SI;1988;;0.0;0.0
4654;SI;1989;;0.0;0.0
4655;SI;1990;;0.0;0.0
4656;SI;1991;;0.0;0.0
4657;SI;1992;;0.0;0.0
4658;SI;1993;361.0;0.0;0.0
4659;SI;1994;294.0;0.0;0.0
4660;SI;1995;303.0;205.0;98.0
4661;SI;1996;221.0;156.0;65.0
4662;SI;1997;156.0;107.0;49.0
4663;SI;1998;157.0;100.0;57.0
4664;SI;1999;165.0;117.0;42.0
4665;SI;2000;145.0;103.0;42.0
4666;SI;2001;139.0;90.0;49.0
4667;SI;2002;130.0;93.0;37.0
4668;SI;2003;116.0;79.0;37.0
4669;SI;2004;89.0;53.0;36.0
4670;SI;2005;109.0;70.0;39.0
4671;SI;2006;83.0;42.0;41.0
4672;SI;2007;90.0;57.0;33.0
4673;SI;2008;81.0;56.0;25.0
4674;SK;1980;;0.0;0.0
4675;SK;1981;;0.0;0.0
4676;SK;1982;;0.0;0.0
4677;SK;1983;;0.0;0.0
4678;SK;1984;;0.0;0.0
4679;SK;1985;;0.0;0.0
4680;SK;1986;;0.0;0.0
4681;SK;1987;;0.0;0.0
4682;SK;1988;;0.0;0.0
4683;SK;1989;;0.0;0.0
4684;SK;1990;;0.0;0.0
4685;SK;1991;;0.0;0.0
4686;SK;1992;;0.0;0.0
4687;SK;1993;882.0;0.0;0.0
4688;SK;1994;409.0;0.0;0.0
4689;SK;1995;788.0;512.0;276.0
4690;SK;1996;760.0;424.0;316.0
4691;SK;1997;283.0;190.0;93.0
4692;SK;1998;303.0;210.0;93.0
4693;SK;1999;246.0;163.0;83.0
4694;SK;2000;236.0;152.0;84.0
4695;SK;2001;226.0;147.0;79.0
4696;SK;2002;202.0;144.0;56.0
4697;SK;2003;200.0;126.0;73.0
4698;SK;2004;157.0;112.0;43.0
4699;SK;2005;162.0;102.0;56.0
4700;SK;2006;160.0;114.0;46.0
4701;SK;2007;176.0;125.0;51.0
4702;SK;2008;126.0;92.0;34.0
4703;SL;1980;;0.0;0.0
4704;SL;1981;;0.0;0.0
4705;SL;1982;;0.0;0.0
4706;SL;1983;;0.0;0.0
4707;SL;1984;;0.0;0.0
4708;SL;1985;;0.0;0.0
4709;SL;1986;;0.0;0.0
4710;SL;1987;;0.0;0.0
4711;SL;1988;;0.0;0.0
4712;SL;1990;;0.0;0.0
4713;SL;1991;;0.0;0.0
4714;SL;1992;;0.0;0.0
4715;SL;1993;;0.0;0.0
4716;SL;1994;1408.0;0.0;0.0
4717;SL;1995;1454.0;868.0;586.0
4718;SL;1996;2234.0;1342.0;892.0
4719;SL;1997;2296.0;1391.0;905.0
4720;SL;1998;2262.0;1334.0;928.0
4721;SL;1999;;0.0;0.0
4722;SL;2000;2472.0;1502.0;970.0
4723;SL;2001;2692.0;1643.0;1049.0
4724;SL;2002;2938.0;1734.0;1204.0
4725;SL;2003;3113.0;1905.0;1208.0
4726;SL;2004;3735.0;2323.0;1412.0
4727;SL;2005;4370.0;2725.0;1645.0
4728;SL;2006;4629.0;2916.0;1713.0
4729;SL;2007;5347.0;3362.0;1985.0
4730;SL;2008;5826.0;3651.0;2075.0
4731;SM;1990;;0.0;0.0
4732;SM;1991;;0.0;0.0
4733;SM;1993;;0.0;0.0
4734;SM;1994;;0.0;0.0
4735;SM;1995;;0.0;0.0
4736;SM;1996;0.0;0.0;0.0
4737;SM;1997;1.0;0.0;1.0
4738;SM;1998;0.0;0.0;0.0
4739;SM;1999;0.0;0.0;0.0
4740;SM;2000;1.0;1.0;0.0
4741;SM;2001;0.0;0.0;0.0
4742;SM;2002;0.0;0.0;0.0
4743;SM;2003;0.0;0.0;0.0
4744;SM;2004;0.0;0.0;0.0
4745;SM;2006;;0.0;0.0
4746;SM;2007;;0.0;0.0
4747;SM;2008;;0.0;0.0
4748;SN;1980;;0.0;0.0
4749;SN;1981;;0.0;0.0
4750;SN;1982;;0.0;0.0
4751;SN;1983;;0.0;0.0
4752;SN;1985;;0.0;0.0
4753;SN;1986;;0.0;0.0
4754;SN;1987;;0.0;0.0
4755;SN;1988;;0.0;0.0
4756;SN;1989;;0.0;0.0
4757;SN;1990;;0.0;0.0
4758;SN;1991;;0.0;0.0
4759;SN;1992;;0.0;0.0
4760;SN;1993;;0.0;0.0
4761;SN;1994;4599.0;0.0;0.0
4762;SN;1995;5421.0;3764.0;1657.0
4763;SN;1996;5949.0;4116.0;1833.0
4764;SN;1997;5430.0;3793.0;1637.0
4765;SN;1998;5454.0;3853.0;1601.0
4766;SN;1999;5011.0;3432.0;1579.0
4767;SN;2000;5823.0;3924.0;1899.0
4768;SN;2001;6094.0;4188.0;1906.0
4769;SN;2002;5796.0;3936.0;1860.0
4770;SN;2003;6587.0;4463.0;2124.0
4771;SN;2004;6437.0;4507.0;1930.0
4772;SN;2005;6722.0;4629.0;2093.0
4773;SN;2006;6882.0;4784.0;2098.0
4774;SN;2007;7108.0;4836.0;2272.0
4775;SN;2008;7584.0;5187.0;2397.0
4776;SO;1983;;0.0;0.0
4777;SO;1984;;0.0;0.0
4778;SO;1985;;0.0;0.0
4779;SO;1986;;0.0;0.0
4780;SO;1987;;0.0;0.0
4781;SO;1988;;0.0;0.0
4782;SO;1989;;0.0;0.0
4783;SO;1994;1168.0;0.0;0.0
4784;SO;1995;1572.0;1825.0;513.0
4785;SO;1996;2894.0;1602.0;716.0
4786;SO;1997;3093.0;2077.0;1020.0
4787;SO;1998;3121.0;2045.0;1076.0
4788;SO;1999;3461.0;2314.0;1173.0
4789;SO;2000;3776.0;2576.0;1200.0
4790;SO;2001;4640.0;3143.0;1497.0
4791;SO;2002;4818.0;3042.0;1687.0
4792;SO;2003;5190.0;3318.0;1872.0
4793;SO;2004;6479.0;4095.0;2384.0
4794;SO;2005;7068.0;4414.0;2654.0
4795;SO;2006;6861.0;4392.0;2469.0
4796;SO;2007;6130.0;3942.0;2188.0
4797;SO;2008;6520.0;4125.0;2395.0
4798;SR;1980;;0.0;0.0
4799;SR;1981;;0.0;0.0
4800;SR;1982;;0.0;0.0
4801;SR;1983;;0.0;0.0
4802;SR;1984;;0.0;0.0
4803;SR;1985;;0.0;0.0
4804;SR;1986;;0.0;0.0
4805;SR;1987;;0.0;0.0
4806;SR;1988;;0.0;0.0
4807;SR;1989;;0.0;0.0
4808;SR;1990;;0.0;0.0
4809;SR;1991;;0.0;0.0
4810;SR;1992;;0.0;0.0
4811;SR;1993;;0.0;0.0
4812;SR;1994;;0.0;0.0
4813;SR;1995;;0.0;0.0
4814;SR;1996;39.0;38.0;22.0
4815;SR;1997;31.0;20.0;7.0
4816;SR;1998;32.0;0.0;0.0
4817;SR;1999;36.0;0.0;0.0
4818;SR;2000;37.0;22.0;16.0
4819;SR;2001;36.0;24.0;14.0
4820;SR;2002;42.0;32.0;12.0
4821;SR;2003;35.0;32.0;13.0
4822;SR;2004;37.0;40.0;9.0
4823;SR;2005;49.0;40.0;11.0
4824;SR;2006;63.0;45.0;18.0
4825;SR;2007;;0.0;0.0
4826;SR;2008;68.0;0.0;0.0
4827;ST;1980;;0.0;0.0
4828;ST;1981;;0.0;0.0
4829;ST;1982;;0.0;0.0
4830;ST;1983;;0.0;0.0
4831;ST;1984;;0.0;0.0
4832;ST;1985;;0.0;0.0
4833;ST;1986;;0.0;0.0
4834;ST;1987;;0.0;0.0
4835;ST;1988;;0.0;0.0
4836;ST;1990;;0.0;0.0
4837;ST;1991;;0.0;0.0
4838;ST;1993;;0.0;0.0
4839;ST;1994;;0.0;0.0
4840;ST;1998;;0.0;0.0
4841;ST;1999;30.0;0.0;0.0
4842;ST;2000;30.0;41.0;56.0
4843;ST;2001;41.0;50.0;47.0
4844;ST;2002;42.0;22.0;20.0
4845;ST;2003;33.0;16.0;19.0
4846;ST;2004;50.0;31.0;19.0
4847;ST;2005;49.0;31.0;18.0
4848;ST;2006;36.0;22.0;14.0
4849;ST;2007;58.0;32.0;26.0
4850;ST;2008;52.0;31.0;21.0
4851;SV;1980;;0.0;0.0
4852;SV;1981;;0.0;0.0
4853;SV;1982;;0.0;0.0
4854;SV;1983;;0.0;0.0
4855;SV;1984;;0.0;0.0
4856;SV;1985;;0.0;0.0
4857;SV;1986;;0.0;0.0
4858;SV;1987;;0.0;0.0
4859;SV;1988;;0.0;0.0
4860;SV;1989;;0.0;0.0
4861;SV;1990;;0.0;0.0
4862;SV;1991;;0.0;0.0
4863;SV;1992;;0.0;0.0
4864;SV;1993;2471.0;0.0;0.0
4865;SV;1994;2144.0;0.0;0.0
4866;SV;1995;;0.0;0.0
4867;SV;1996;965.0;534.0;431.0
4868;SV;1997;882.0;540.0;320.0
4869;SV;1998;1071.0;582.0;402.0
4870;SV;1999;1023.0;632.0;391.0
4871;SV;2000;1008.0;611.0;397.0
4872;SV;2001;1003.0;606.0;397.0
4873;SV;2002;980.0;564.0;416.0
4874;SV;2003;870.0;519.0;351.0
4875;SV;2004;926.0;560.0;366.0
4876;SV;2005;1059.0;665.0;394.0
4877;SV;2006;913.0;557.0;356.0
4878;SV;2007;942.0;606.0;336.0
4879;SV;2008;985.0;630.0;355.0
4880;SY;1980;;0.0;0.0
4881;SY;1981;;0.0;0.0
4882;SY;1982;;0.0;0.0
4883;SY;1983;;0.0;0.0
4884;SY;1984;;0.0;0.0
4885;SY;1985;;0.0;0.0
4886;SY;1986;;0.0;0.0
4887;SY;1987;;0.0;0.0
4888;SY;1988;;0.0;0.0
4889;SY;1989;;0.0;0.0
4890;SY;1990;;0.0;0.0
4891;SY;1991;;0.0;0.0
4892;SY;1992;;0.0;0.0
4893;SY;1994;;0.0;0.0
4894;SY;1995;1295.0;890.0;431.0
4895;SY;1996;1523.0;1020.0;503.0
4896;SY;1997;1423.0;934.0;468.0
4897;SY;1998;1593.0;935.0;447.0
4898;SY;1999;1577.0;0.0;0.0
4899;SY;2000;1584.0;998.0;484.0
4900;SY;2001;1507.0;926.0;528.0
